,Title,Video_ID,Published_At,Keyword,Likes,Comments,Views
1162,John Deweyâ€™s 4 Principles of Education,y3fm6wNzK70,30-01-21,education,7110,374,262959
1163,"Life Change Begins with Education, Not Inspiration | Jim Rohn Motivational Video",bLPCVGigTrw,24-01-22,education,34575,350,1309077
1164,The problem of education inequality | CNBC Reports,T-JVpKku5SI,27-08-20,education,4560,144,150633
1165,PSYQUI - Education,IAgTv8b20Dg,30-05-19,education,26171,577,1451335
1166,The Price of Education In China | Gen è·Ÿ China,ovxXYMsz37g,11-06-22,education,3749,715,167574
1167,Pink Floyd - We Don&#39;t Need No Education Lyrics in Description!,MAe_w9a_IN8,25-07-08,education,50074,3095,7178954
1168,Financial Education | The 4 Rules Of Being Financially Literate,q5JWp47z4bY,29-07-20,education,37645,2115,753025
1169,RSA ANIMATE: Changing Education Paradigms,zDZFcDGpL4U,14-10-10,education,130817,6868,17103736
1170,I Tried to Speedrun Minecraft Education Edition,VxoXfpr6spc,05-02-21,education,222713,12557,6281449
1171,How School Makes Kids Less Intelligent | Eddy Zhong | TEDxYouth@BeaconStreet,2Yt6raj-S1M,06-02-15,education,310589,23024,6701666
1172,The Importance Of Education - What&#39;s The Real Purpose Of Education?,ZDAdi6ZLktc,01-04-19,education,3121,104,143605
1173,"The U.S. Is Dealing With A Teacher Shortage, Education Secretary",PAlgOvXOewM,16-08-22,education,908,932,37905
1174,"Education should be a right for all, not a privilege for the few.",I0dKGM_B3ys,24-08-22,education,1445,296,6611
1175,Every State Ranked by Education. (All 50 US States),BvbxH9PFcSI,23-08-22,education,2951,580,63675
1176,Growing Number Of High Schoolers Are Opting Out Of Higher Education,JggwEgBFm3o,10-08-22,education,1237,709,65745
1177,Daryl Hall &amp; John Oates - Adult Education (Official Video),XLYqTZKEpvs,20-04-15,education,32962,2355,3371830
1178,The Future of Education - Yuval Noah Harari &amp; Russell Brand - Penguin Talks,j0uw7Xc0fLk,08-10-18,education,19436,1683,940004
1179,How Pratham Mittal Is Fixing Indian Business Education?,BzOrENKvfV4,23-08-22,education,324,51,6631
1180,Minecraft but you can CHOOSE YOUR YOUTUBER...,3NPXe9tqAfc,23-08-22,minecraft,6559,257,157301
1181,I Google Translated MINECRAFT 200 Times...,D3Xz9SwOi7I,24-08-22,minecraft,28195,2588,943664
1182,Why do these SCARY DOCTORS PERFORM RADIATION SURGERY ON A VILLAGER in Minecraft ? SCARY VILLAGER !,p-poNhIoWI8,24-08-22,minecraft,992,18,59749
1183,Monster School : BABY MONSTERS GIANT RUSH RUN CHALLENGE 3 - Minecraft Animation,06mX6Af3Amg,23-08-22,minecraft,1796,47,77345
1184,Busting 100 Minecraft Myths In 24 Hours,yQHIbI5eFe0,24-08-22,minecraft,5524,526,206418
1185,*SHOCKING* 8 INSANE Things Done By Minecraft Players That Will Blow Your Mind ðŸ˜±,ysfw9ccb-vE,24-08-22,minecraft,9633,179,88788
1186,Incredibly CURSED Minecraft Mods,CrUkeMM-gis,23-08-22,minecraft,17548,664,481643
1187,O VÃ­deo Mais Visto de Minecraft!,F530cN4t4-I,24-08-22,minecraft,28878,605,544761
1188,Teaching Preston How To LADDER CLUTCH in Minecraft Bedwars...,QCY71hdGOl8,24-08-22,minecraft,12675,909,167962
1189,I Survived 100 Days on a SURVIVAL ISLAND in Minecraft Hardcore...,zDv2B606lvg,07-02-21,minecraft,345943,11838,18380002
1190,GEBURT bis TOD als Minecraft SPINNE! âœ¿ [Deutsch/HD],hI-NdCkqPEU,24-08-22,minecraft,2586,98,52954
1191,ASI serÃ¡n las VOTACIONES MC LIVE 2022!,zRRCD_hYiLI,24-08-22,minecraft,98631,3188,1044608
1192,Minecraft wait what meme part 281 (Yoshie NextBot),D6S4wlmGs8Y,24-08-22,minecraft,1809,65,94188
1193,Bir Minecraft Efsanesi: BÄ°LLY VE GÄ°ZEMLÄ° HÄ°KAYESÄ°,2DvcGeGCU18,24-08-22,minecraft,23676,1913,167863
1194,Eu sobrevivi 100 DIAS como GODZILLA no Minecraft HARDCORE!,1r4rKBVHki8,24-08-22,minecraft,31710,456,444036
1195,I found SECRET ROAD to OBUNGA PLANET in MINECRAFT animation! THE MAN FROM WINDOW Scooby,#NAME?,23-08-22,minecraft,1333,22,119487
1196,"Minecraft, But It Gets More Realistic...",E5sYdqtJzHw,11-08-22,minecraft,54092,2452,1655085
1197,Hice MINECRAFT RTX para ANDROID en 24 HORAS,STMEBpBHvAo,24-08-22,minecraft,16605,849,183096
1198,7 Security Build Hacks vs Pillagers - Minecraft,dUdp_MSKMwA,23-02-22,minecraft,287909,6424,23169378
1199,ELE VAI ME BATER SE EU NÃƒO CONCLUIR ESSES DESAFIOS NO MINECRAFT,G5Wdx2v2LYY,24-08-22,minecraft,11316,850,187063
1200,"Minecraft, ale KOLORY CHCÄ„ NAS ZABIÄ†!",2yYybr_dFwk,24-08-22,minecraft,12935,80,129591
1201,MÃŒNH SINH Tá»’N 100 NGÃ€Y LÃ€M QUÃ‚N CÃCH Máº NG TRONG MINECRAFT ONE PIECE SIÃŠU KHÃ“ VÃ€ Máº NH QUÃ TRá»œI !!,gjjGa8eIRk4,24-08-22,minecraft,4279,171,188490
1202,Nguá»“n gá»‘c cá»§a ALLAY | Giáº£ thuyáº¿t MINECRAFT | Gamechan,iZ3fFX_xeqg,24-08-22,minecraft,2815,79,97537
1203,Hilariously FAKE Minecraft Speedruns...,P891I3YCQf0,21-08-22,minecraft,11751,659,408227
1204,BRUTÃLIS SHULKER FARM! MINECRAFT MESTERFOKON 77.,kdfO2S83VFo,24-08-22,minecraft,7246,464,88247
1205,CONSEGUI NOVOS TOTENS COM SUPER PODERES NO MINECRAFT!!,ycS19p7EgNM,23-08-22,minecraft,26848,239,273349
1206,"Minecraft, ale MOGÄ˜ ZABIERAÄ† UMIEJÄ˜TNOÅšCI MOBÃ“W!",RoaX4PPi6Mo,24-08-22,minecraft,5675,54,70181
1207,I Made 100 Players Survive Zombie Island Civilization in Minecraft...,4Uhqaf5ERfs,20-08-22,minecraft,64464,3171,1564078
1208,"Minecraft but I have 1,000,000 diamonds",vl9E6lND4V0,24-08-22,minecraft,20892,622,795386
1209,"I Google Translated Minecraft Mobs 1,000 Times",3F4VGLqrIIk,24-08-22,minecraft,4510,264,276901
1210,TANI AQUAPARK 1$ vs DROGI AQUAPARK 100000$ W MINECRAFT?! GPLAY &amp; LUMI,WlUv1FyeHdE,24-08-22,minecraft,2990,160,42924
1211,Vengo ADOTTATO Da Una Famiglia Di RAINBOW FRIENDS Su Minecraft!,Z3KtXzvSXOo,24-08-22,minecraft,10676,399,111027
1212,I Survived 100 Days as a WARDEN in Minecraft,_-OvXMbWFGw,13-08-22,minecraft,35092,1804,1815767
1213,Minecraft NOOB vs PRO: MODERN SECRET BASE BUILD CHALLENGE,NSh5SW8jgKE,24-07-22,minecraft,88340,2982,6734947
1214,TÃ³m Táº¯t 300 NgÃ y Sinh Tá»“n Minecraft SiÃªu Pixelmon MÃ¬nh Báº¯t Bá»™ 3 SÃ¡ng Táº¡o !!,4ItYIOFQ4Ek,24-08-22,minecraft,1184,54,50148
1215,One Block VS My HATER In Minecraft!,RPZPjPmCheg,24-08-22,minecraft,3396,116,145497
1216,"Minecraft, But Health Multiplies Every Time You Mine || Minecraft Mods || Minecraft gameplay Tamil",EkOFRoBW67s,24-08-22,minecraft,1229,24,22525
1217,CONHEÃ‡A O PINK DO RAINBOW FRIENDS NO MINECRAFT !! ( RAINBOW FRIENDS  ),YHl1X1Yc-mA,23-08-22,minecraft,2716,53,66379
1218,"Minecraft Speedrunner VS $1,000,000 MrBeast Challenge",wwkH0prchjQ,30-07-22,minecraft,1251353,71682,18565979
1219,FERÄ°TED VS MÄ°NECRAFT #305,qx1pOY5KtoY,23-08-22,minecraft,6642,312,314438
1220,20 Minecraft Block Facts You Maybe Didn&#39;t Know,LeC5yJq4tsI,21-08-22,minecraft,57527,1115,1204024
1221,Monster School : I am Fearless...Bad Mother Herobrine - Sad Story - Minecraft Animation,wVb7IkL690A,23-08-22,minecraft,2779,83,187668
1222,THEMURAT VS MINECRAFT #159,3qu5y7J2JcY,23-08-22,minecraft,8260,1127,216482
1223,GROWING UP as RAINBOW FRIENDS In Minecraft!,nEqThvdVX2o,14-08-22,minecraft,83345,4558,4452337
1224,CO ROBI BOBO na MOIM KOMPUTERZE o 3:00 w NOCY gdy ÅšPIÄ˜ w PRAWDZIWYM Å»YCIU? ðŸ˜°,ketierIoqww,24-08-22,minecraft,2963,193,50724
1225,BastiGHG vs. NEUE ENDBOSSE (EVIL BASTIGHG),nBYjG5aApQE,23-08-22,minecraft,37251,1452,389051
1226,TESTING Viral Minecraft Build Hacks That Actually Work,9G0t1bJEP4g,24-08-22,minecraft,8560,152,107957
1227,Why did THESE VILLAGERS BURIED ME ALIVE in Minecraft ? HOW TO SURVIVE UNDERGROUND ?,5BtAcOHt310,24-08-22,minecraft,4160,122,218182
1228,1.19.21 OUT NOW - New Cape &amp; Mob Vote?,sFtL_3URKYw,24-08-22,minecraft,3245,437,51716
1229,I OPENED MY OWN ARCADE SHOP,WBK2_lD7KGA,24-08-22,minecraft,298445,15610,3773387
1230,SAT AUGUST LAST MINUTE TIPS!,VK67DyaJpj4,24-08-22,sat,407,69,7163
1231,ULTIMATE SAT READING GUIDE TO IMPROVE YOUR SCORE 300 POINTS!,_nEEYe9nvx8,19-08-22,sat,506,35,10309
1232,"how to get a 1500+ on the SAT | how to study, study plan, motivation + section tips, resources ðŸ“š",F1H7k_O_Cis,16-08-21,sat,8860,238,140916
1233,SAT AUGUST GUIDE TO IMPROVE SCORE 200+ POINTS! ULTIMATE TIPS AND BEST PRACTICES!,2RJ9vI-_G5k,16-08-22,sat,586,83,12464
1234,How to get a perfect score on the SAT reading section: tips from a 1600 scorer,9Y5UOVGR1qc,28-11-20,sat,51658,1455,876309
1235,SAT Math Prep - No Calculator Practice Test 1,2wejLVabgKM,01-12-19,sat,18806,1403,689166
1236,Day 1 of 14 days of SAT Prep Lessons! By a 1590 SAT Scorer! SAT Math Formulas and Writing Rules!,naG265Nefoo,30-03-21,sat,3562,118,87567
1237,"How I Improved My SAT Score by 300+ Points: 5 Life-Saving Study Tips, Practice Books You NEED to Use",kSPcjmZdAuI,26-07-20,sat,15128,639,338212
1238,How to get a PERFECT 800 on the SAT Math Section: 13 Strategies to maximize your score,OCOlne56VYc,23-11-19,sat,38148,3767,932919
1239,"SAT Math Test Prep Online Crash Course Algebra &amp; Geometry Study Guide Review, Functions,Youtube",yBCAv_NzzPQ,16-06-16,sat,45253,4353,3243901
1240,What&#39;s a Good SATÂ® Score? Updated for 2022-2023!,K0tyWm7nso0,13-07-22,sat,669,95,24686
1241,How I Got A 1530 on the SAT Without Studying (Part 1),Ky4juPl-lK4,13-08-20,sat,15036,1563,385709
1242,The problem with America&#39;s college entrance exam,WjVVwMGJ9S8,12-07-19,sat,80947,5557,2706505
1243,"SAT Math Test FULL Review (50 Problems) || Algebra &amp; Geometry, Calculator &amp; Non-Calculator",PIGkcF-H1Ho,22-02-20,sat,21809,1899,549530
1244,SAT AUGUST TIPS AND TRICKS! DETAILED SAT GUIDE FOR NEW SAT!,jZrHzU1orc8,08-07-22,sat,1115,121,25201
1245,"Asking Yale Students How They Got Into Yale | GPA, SAT/ACT, Extracurriculars &amp; More!",5Q538rYLdvg,22-11-21,sat,19894,1070,977299
1246,SAT Exam Prep | Tips from a Harvard grad,f_S5png6OhY,28-09-20,sat,18698,1258,400968
1247,SATÂ® Reading: How to Crack a 700! Tips &amp; Strategies to score HIGHER!,7zjPapUDRMg,05-05-22,sat,549,69,17195
1248,SAT Reading Tips: How I Answered All 52 Reading Questions in 8 MINUTES,k1VOUvAjUDo,25-10-19,sat,70001,2654,1879805
1249,How to get a perfect score on the SAT writing section: tips from a 1600 scorer,KXF9u9iZRM8,28-11-20,sat,10660,363,196727
1250,SAT Reading: The Ultimate Guessing Trick,2ycFoqPEYG4,03-03-20,sat,70562,3866,2535222
1251,SAT AUGUST ULTIMATE STUDY ROUTINE GUIDE!,kOC2QswhrXM,02-08-22,sat,1786,257,30191
1252,Adults Take The SAT (Again),PJRhPrLJ4Oo,24-05-15,sat,48633,4129,4154143
1253,"SAT Math COMPLETE Test Review (50 Problems) || Algebra &amp; Geometry, Calculator &amp; Non-Calculator",vnF2zqwI8oY,06-03-21,sat,9624,864,240450
1254,How I Got a 1500+ on the SAT | ONE WEEK Study Plan Prep Tips,i-jFcw-lGho,16-08-20,sat,9354,766,210192
1255,SATÂ® Tips and Trickzzz: Three Tips and Strategies to INCREASE Your Score!,-9hjdvULDyc,11-03-22,sat,503,52,13591
1256,"How I got a 1500+ on the SAT: DOs/DONTs, Advice, Best Books, How to Study, What You Need to Know",uQr-I8OsSjo,05-01-19,sat,30046,2138,674979
1257,How the SAT is Scored,MDoc0qoKSHA,08-11-18,sat,863,102,61085
1258,Last Minute SATÂ® Tips: What to Study the Night Before the Exam,ht5vd3wNw0Y,08-03-18,sat,7675,1875,327146
1259,Mase GAVE UP HIS BIBLE AGAIN to join Snoop Dogg and Death Row (YOU MUST SEE THIS),bb3ilyJAWfM,05-08-22,sat,1218,258,45214
1260,How to get a perfect score on the SAT math section: tips from a 1600 scorer,DrTNxpJl2Cg,28-11-20,sat,13503,400,273900
1261,Katt Williams ATTACKED by Fans for NOT being Funny (YOU MUST SEE THIS),mJ2ep2XoDS0,23-05-22,sat,2043,257,25291
1262,SAT Practice Test 2022: Mock Proctor with Timer and Breaks!,1nhGDFGkozk,17-10-20,sat,1529,50,66259
1263,SAT AUGUST ULTIMATE TRICKS GUIDE!,PNslmbe6SW0,23-07-22,sat,1111,40,20897
1264,Last Minute Cram Tips for the SAT Math Section!,GAOHbxgVpcg,04-11-21,sat,692,74,19220
1265,Davis High School student receives a perfect score on the SAT exam,rGqdj3BbpPw,19-01-22,sat,25308,3426,897553
1266,SAT Prep Guide: 10 Harvard SAT Tips Guaranteed to Get You a 1500+ *no tutor*,kh898pODd8s,12-08-19,sat,4227,184,108874
1267,ä¸­å›½äººæŒ‘æˆ˜ç¾Žå›½SATæ•°å­¦â€¦è€ƒå®Œä¸€åŠå°±å¼ƒè€ƒäº†ï¼ï¼Ÿï¼,w3Ma0Z08IFU,02-10-21,sat,4144,895,419705
1268,R. Kelly&#39;s Victims STARTED ACTIN UP in Court &quot;YOU RUINED OUR LIVES!&quot;,oRHWSya3XGE,22-09-21,sat,4897,1299,231325
1269,how i got 1500+ on the SAT ðŸ“š study tips!,0X1_WUKvrno,22-07-19,sat,12892,778,290351
1270,How I got a 1500+ | how to self study for the SAT | best SAT prep books 2020,_bs5A-sHfbU,31-05-20,sat,22430,927,488575
1271,SATÂ® Test Timer: Mock Proctor With Breaks and Clock!,9W69Q3M9thY,12-06-19,sat,6383,330,258491
1272,How To BEAT The SAT in 2022! ULTIMATE SAT 2022 GUIDE!,1xHy_imdXdc,06-01-22,sat,1800,208,53207
1273,What&#39;s a Good SATÂ® Score: Updated 2021,TQWhk-eXLXc,14-07-21,sat,2309,554,99569
1274,Koreans Take SAT Math Section,QyTKhDGV7L0,11-06-16,sat,86374,15363,8596384
1275,"Scoring 1500+ on the SAT in 1 month || Complete Plan, No Coaching Needed, Free Study Material",Z3KKfGaGkbw,27-05-21,sat,3083,140,55195
1276,Solving the 46 Hardest SAT Math Problems from the Official Practice Tests,sIcJtXLMnRQ,23-04-21,sat,3480,278,126212
1277,[SAT Writing] 8 MUST KNOW Grammar Concepts for a Perfect Score,1VBsWYKxDmo,15-01-18,sat,9475,292,284841
1278,SAT Math: The Ultimate Guessing Trick,Z1-8o3bH674,07-10-11,sat,712273,32736,18116954
1279,I Survived A Plane Crash,jdMNoQE3mIQ,20-08-22,mrbeast,1962726,62540,37550877
1280,"I Gave My 100,000,000th Subscriber An Island",2isYuQZMbdU,04-08-22,mrbeast,3710978,224423,63310479
1281,I Built Willy Wonka&#39;s Chocolate Factory!,Hwybp38GnZw,04-06-22,mrbeast,4493972,177471,99698731
1282,"100 Girls Vs 100 Boys For $500,000",tVWWp1PqDus,23-07-22,mrbeast,2946965,131040,71968133
1283,How Bubblegum Is Made!,8kWrN2bgvSA,22-08-22,mrbeast,302909,7693,8097268
1284,"$10,000 Every Day You Survive Prison",hD1YtmKXNb4,09-04-22,mrbeast,3550678,157803,93963115
1285,Never Have I Ever: IRL,U1bUwDxBu4Y,24-08-22,mrbeast,142261,14797,2529954
1286,"$456,000 Squid Game In Real Life!",0e3GPea1Tyg,24-11-21,mrbeast,14259033,611757,285526909
1287,"Would You Swim With Sharks For $100,000?",LnlKwzc_TNA,19-03-22,mrbeast,2897163,104483,85522922
1288,"100 Chicas VS 100 Chicos por 500,000 DÃ³lares",zvkDF3Hvq-0,20-08-22,mrbeast,207061,7997,4573945
1289,100 Kids vs 1 Pro,fqq9TSkSe2U,15-08-22,mrbeast,365592,7270,11123363
1290,Worldâ€™s Most Dangerous Escape Room!,3jS_yEK8qVI,29-01-22,mrbeast,3945358,145722,125670049
1291,I Opened A Restaurant That Pays You To Eat At It,dg2Ag3e8W-Q,19-12-20,mrbeast,3963124,728774,116842899
1292,I Spent 50 Hours Buried Alive,9bqk6ZUsKyA,27-03-21,mrbeast,6055504,239172,191988678
1293,Most Expensive Hotel Room!,pgvBPAsDf2A,25-07-22,mrbeast,374130,26390,10280971
1294,100 Filles Contre 100 GarÃ§ons Pour 500 000 $,ILGQ-rJK5yg,20-08-22,mrbeast,31521,926,889300
1295,"Offering People $100,000 To Quit Their Job",DuQbOQwVaNE,13-03-21,mrbeast,2869906,119182,94508185
1296,24 Hours In The Most Haunted Place On Earth,YyhKdOCwD7s,30-05-19,mrbeast,2021442,121200,66999237
1297,"Last To Take Hand Off Lamborghini, Keeps It",qIsgdOVGA04,23-10-21,mrbeast,3514143,129023,97578090
1298,"Going Through The Same Drive Thru 1,000 Times",QxGVgXf_LNk,05-10-19,mrbeast,3557658,127113,160818375
1299,World&#39;s Largest Experiment!,JeTkMdw6RK8,22-05-22,mrbeast,598389,19760,25367316
1300,"I Searched 100 Dumpsters, Here&#39;s What I Found",anFxsa5jXrE,12-10-19,mrbeast,1572751,52457,91053784
1301,"Last to Stop Swinging Wins $1,000,000 (Part 2)",RwnN2FVaHmw,30-11-19,mrbeast,1511358,81100,69330547
1302,I Opened The World&#39;s First FREE Store,n6qc4LHN2KQ,15-06-19,mrbeast,1801566,76492,61197670
1303,Most Unusual Houses!,IWWv3dq4Gb4,21-05-22,mrbeast,378105,9251,13637506
1304,World&#39;s Most Dangerous Fruit,0nS_yE49vDI,23-08-22,mrbeast,312575,1902,3392295
1305,Extreme Moments Before Disaster!,5orcB4yyjoU,14-06-22,mrbeast,385059,10374,17321080
1306,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",LeYsRMZFUq0,15-12-20,mrbeast,4763784,174632,110124989
1307,World&#39;s Largest Bowl Of Cereal,xRwy_rKc7gI,15-05-19,mrbeast,2030057,81670,107126467
1308,"Last To Leave Circle Wins $500,000",zxYjTTXc-J8,31-08-21,mrbeast,4437532,109214,180766617
1309,"$1 Burger vs $10,000 Burger!",Xzkzp2Y1t0o,02-08-22,mrbeast,367987,6645,11118461
1310,"Last To Leave VR Wins $20,000",RCvnytndd9c,08-06-19,mrbeast,2135851,91698,93319974
1311,"Paying People $10,000 To Eat Ghost Pepper",fWcSBWadolA,01-06-19,mrbeast,1080199,36374,37780348
1312,Giant Monopoly Game With Real Money,2nd73lyvq4w,15-02-19,mrbeast,1552125,67399,66839006
1313,Luckiest People Alive!,jgyTwWtvMdE,27-05-22,mrbeast,446014,8278,20779962
1314,Surviving 24 Hours Straight In A Desert,Ooke4YZv8Ts,16-03-19,mrbeast,2129926,91190,98750169
1315,Surviving 100 Days In The Wilderness!,z6xXgUlBxwg,12-07-22,mrbeast,319041,5526,9734303
1316,"I Bought The World&#39;s Largest Firework ($600,000)",erQ_9yEz0ls,03-07-20,mrbeast,4120158,177881,136439525
1317,"Extreme $500,000 Game Of Tag!",uocETPj4Jx4,04-09-21,mrbeast,3136265,101503,79882619
1318,World&#39;s Fastest Car!,nopEs-K4ExM,09-07-22,mrbeast,557743,19706,21747698
1319,"Last To Leave Roller Coaster Wins $20,000 - Challenge",gL6iSCSHjco,17-08-19,mrbeast,2121115,65601,92621700
1320,"I Ate A $70,000 Golden Pizza",F4Y3Pkn95GI,29-02-20,mrbeast,3206546,108235,156000008
1321,Weirdest Things On Amazon!,wUoxbm9MUc0,09-05-22,mrbeast,632277,19405,18492610
1322,I Went Back To 1st Grade For A Day,A-vX1AGBGsc,31-01-19,mrbeast,2523764,136866,134377650
1323,People With Amazing Talent!,_t9LL1VcG3Q,16-07-22,mrbeast,372266,6699,13545273
1324,Reacting To The Worldâ€™s Most Satisfying Videos!,T1QUEKLNPtA,05-07-22,mrbeast,381271,14433,15014572
1325,100 Million Subscriber Livestream!,er5LLR2oCmg,28-07-22,mrbeast,492024,41183,6968660
1326,"MrBeast Hit 100,000,000 Subs So I Did This...",k_Xwk6Afo1U,30-07-22,mrbeast,201509,9784,6383519
1327,Giving School Supplies To The Poorest Schools In America,STiUV6XXG4E,12-08-22,mrbeast,494889,23110,7715681
1328,I Built MrBeastâ€™s 100 Million Playbutton!,8GlEuSyQfcc,17-08-22,mrbeast,61448,4080,1928710
1329,John Dean: National Archives letter â€˜very damningâ€™ for Trump people,ObMP3SxPVbs,24-08-22,cnn,11244,6530,755642
1330,Cruise ship spots migrants lost at sea floating on dresser,LJx4AJNvyss,24-08-22,cnn,544,614,53110
1331,Tapper: Republicans take credit for bills they opposed,OfEtxu0xE2w,23-08-22,cnn,6958,4724,288312
1332,CNN reporter explains impact of student debt relief on economy,7SJA7_tz-kg,24-08-22,cnn,656,1495,51269
1333,AO VIVO: CNN PRIME TIME - 24/08/2022,GrCzvoXJgJo,24-08-22,cnn,1120,9,66507
1334,Hackers tore apart voting machines. Here&#39;s what they found,M7MGdGttFA8,17-08-22,cnn,18730,6675,1101187
1335,Cooper: We&#39;ve entered the &#39;perfect phone call&#39; phase of the Mar-a-Lago saga,fdHTSbLo97Y,20-08-22,cnn,13751,6364,791042
1336,FBI chief responds to threats after search of Trump&#39;s property,ARgPOUeTdAk,11-08-22,cnn,8090,9231,537070
1337,Pink Floyd co-founder explains meaning behind warning at the top of his show,ml373MHAtXo,06-08-22,cnn,29541,18044,873549
1338,Former Trump White House lawyer reacts to FBI Mar-a-Lago search,4ZIhGftS2lY,10-08-22,cnn,4634,4005,366447
1339,"More people use weed than tobacco in the US, new poll reveals",FQxSwZDkxRk,23-08-22,cnn,2323,1979,83353
1340,CNN reporter explains how prosecutors are inching closer to Trump,mjdR0qsxfjY,31-07-22,cnn,5630,5028,386436
1341,GOP strategist says there are two ways FBI&#39;s Trump search can end,M8T8ejSpCnc,14-08-22,cnn,7890,6193,462943
1342,"&quot;Certeza que nÃ£o vÃ£o encontrar nada&quot;, diz Hang Ã  CNN sobre celular apreendido pela PF | NOVO DIA",yIPVCi4VZts,24-08-22,cnn,2521,1670,71652
1343,&#39;Hold on a second&#39;: CNN anchor presses GOP lawmaker on comparing Trump to Clinton,YJ25XyrvuQ4,09-08-22,cnn,12415,16954,1020152
1344,Hear Bannonâ€™s reaction to FBI search of Mar-a-Lago,P5je6gBx3EA,17-08-22,cnn,3215,5058,288796
1345,Chinese ambassador: Pelosi&#39;s Taiwan visit will escalate tensions,qvit3SUUmQE,02-08-22,cnn,6465,10191,633520
1346,See Obama&#39;s clever callback to Biden after he signs bill,0odYZZ4qACg,17-08-22,cnn,4840,3004,251101
1347,Hear what voters have to say about Liz Cheney&#39;s opponent,ZFPD_RTYNX8,13-08-22,cnn,9069,10614,1084758
1348,Resumen en video de la guerra Ucrania - Rusia: 23 de agosto,nQXtTbRrAVE,24-08-22,cnn,1531,175,85359
1349,Reporter who broke major story about FBIâ€™s search of Trump&#39;s home speaks to CNN,slrYhhU7ybM,12-08-22,cnn,5089,5964,454927
1350,Cheney says sheâ€™s â€˜thinking aboutâ€™ running for president,g4noYHiFVpU,17-08-22,cnn,4836,12045,264809
1351,Merrick Garland announces FBI filed motion to unseal Trump warrant,sl9B4phBEII,11-08-22,cnn,19359,13212,931636
1352,Republicans rush to Trump&#39;s defense after FBI executes search warrant at Mar-a-Lago,TbJsAJ8i0W0,09-08-22,cnn,6554,12194,549566
1353,â€˜The hypocrisy is jaw-droppingâ€™: Honig on Trump taking the Fifth,IKe7eS5xXSg,10-08-22,cnn,8070,6888,576311
1354,Pence says he&#39;d consider testifying before Jan. 6 committee if invited,drQGaOJrJIA,17-08-22,cnn,3847,3053,278240
1355,Former Trump aide calls Trumpâ€™s CPAC speech â€˜shamefulâ€™,OBT5GVaUCCo,08-08-22,cnn,5936,4649,473122
1356,Armed Trump supporters gathered outside Phoenix FBI office,3R_Ex5Xi5Nw,14-08-22,cnn,31563,38618,1889320
1357,Trump&#39;s ex-Chief of Staff reacts to report about informant tipping off FBI,8440F14wKGk,11-08-22,cnn,7973,11184,749734
1358,Brian Stelter speaks about cancellation of his CNN show &#39;Reliable Sources&#39;,zAZ-GK-H_Ys,21-08-22,cnn,11650,12453,438358
1359,&#39;Deadly serious matterâ€™: Bernstein on FBI search of Trump home,rJV014ojKPk,10-08-22,cnn,7538,7921,566143
1360,"Rents are sky high, and Elon Musk&#39;s tweets cause a stir. Welcome to &#39;Nightcap&#39;",O15EHN6tlVM,18-08-22,cnn,644,886,65137
1361,Ex-prosecutor says Trump faces serious potential legal liability,uN930SNDLhQ,13-08-22,cnn,5947,4890,393718
1362,Trump and his allies flood airwaves with falsehoods after FBI search,zzUn1prQ5Ps,13-08-22,cnn,6164,8022,386949
1363,Reporter confronts Republican over call to defund FBI,1H-EWHVziNw,12-08-22,cnn,11563,7302,620690
1364,He got an offer to join Trump&#39;s legal team. Hear why he turned it down,ytiob-SMu18,18-08-22,cnn,12849,6876,858549
1365,See Crenshaw&#39;s reaction to Marjorie Taylor Greene calling to defund FBI,Rz-kH4QnSes,21-08-22,cnn,9666,17218,713211
1366,See McConnellâ€™s telling prediction about 2022 elections,5DaVV221-yw,07-08-22,cnn,6383,3955,591721
